0x417a82,0x28e837c85a82
0x4184b8,0x635dffb28b90
0x417c67,0x635dffb30988
0x4179f2,0x635dffb32ef0
0x417a27,0x635dffb34708
0x417c32,0x635dffb35110
0x41130b,0x908653371c40
0x417a57,0x635dffb36748
0x4185c0,0x635dffb31e00
0x417a57,0x635dffb3bf48
0x417c67,0x635dffb40188
0x418528,0x635dffb38fc0
0x417c67,0x635dffb40988
0x417a57,0x635dffb42748
0x417c32,0x635dffb43110
0x417a06,0x635dffb39110
0x417c32,0x635dffb45110
0x417c67,0x635dffb50988
0x4184b8,0x635dffb51390
0x4179f2,0x635dffb52ef0
0x417a27,0x635dffb54708
0x417c32,0x635dffb55110
0x417a57,0x635dffb56748
0x417c32,0x635dffb59110
0x417a57,0x635dffb5bf48
0x417c67,0x635dffb60188
0x417c67,0x635dffb60988
0x4184b8,0x635dffb610d0
0x417a57,0x635dffb62748
0x417c32,0x635dffb63110
0x417b90,0x635dffb58988
0x417c32,0x635dffb65110
0x418528,0x635dffb61c40
0x417c67,0x635dffb70988
0x4179f2,0x635dffb72ef0
0x417a27,0x635dffb74708
0x417c32,0x635dffb75110
0x41130b,0x908653371e00
0x418528,0x635dffb71e00
0x417c32,0x635dffb79110
0x417a57,0x635dffaa2748
0x4185c0,0x635dffb78980
0x4184b8,0x635dffb78fd0
0x417b90,0x635dffb80188
0x417b90,0x635dffb80988
0x417a06,0x635dffb83110
0x417c32,0x635dffb85110
0x418528,0x635dffb898c0
0x417b90,0x635dffb81188
0x417c67,0x635dffb90988
0x418528,0x635dffb931c0
0x417a27,0x635dffb94708
0x417c32,0x635dffb95110
0x417a57,0x635dffb96748
0x418528,0x635dffb93d00
0x417c32,0x635dffb99110
0x417a57,0x635dffb9bf48
0x417c67,0x635dffba0188
0x417c67,0x635dffba0988
0x4184b8,0x635dffba3110
0x417c32,0x635dffba5110
0x417b90,0x635dffb98988
0x411300,0x908653370f80
0x417b90,0x635dffba1188
0x417c67,0xedc51a8e0188
0x417c67,0xedc51a8e0988
0x4185c0,0xedc51a8e5100
0x418528,0xedc51a8e5300
0x417b90,0xedc51a8e1188
0x417a06,0xedc51a8e3110
0x417c67,0xedc51a8f0988
0x417c32,0xedc51a8f9110
0x417c67,0xedc51a900188
0x417a06,0xedc51a8f5110
0x417c67,0xedc51a900988
0x417b90,0xedc51a8f8988
0x4184b8,0xedc51a8fed50
0x417a27,0xedc51a905708
0x418528,0xedc51a907200
0x417b90,0xedc51a901188
0x417a06,0xedc51a903110
0x4185c0,0xedc51a910f80
0x417c32,0xedc51a919110
0x417a06,0xedc51a905110
0x4185c0,0xedc51a920180
0x417a06,0xedc51a915110
0x417b90,0xedc51a918988
0x417a27,0xedc51a925708
0x417b90,0xedc51a921188
0x418528,0xedc51a927a00
0x418528,0xedc51a927c40
0x417a06,0xedc51a923110
0x417a06,0xedc51a925110
0x4184b8,0xedc51a930990
0x417c32,0xedc51a939110
0x417a06,0xedc51a935110
0x417b90,0xedc51a938988
0x4185c0,0xedc51a940980
0x417a27,0xedc51a945708
0x4184b8,0xedc51a947210
0x4185c0,0xedc51a947280
0x417b90,0xedc51a941188
0x417a06,0xedc51a943110
0x417a06,0xedc51a945110
0x418528,0xedc51a950f80
0x417c67,0xedc51a958988
0x4185c0,0xedc51a959f80
0x418528,0xedc51a960180
0x417a06,0xedc51a955110
0x417a27,0xedc51a965708
0x411300,0xedc51a8f1340
0x417a06,0xedc51a963110
0x417a06,0xedc51a965110
0x411300,0xedc51a8f1380
0x417b90,0xedc51a961188
0x4185c0,0xedc51a979100
0x417c67,0xedc51a978988
0x417a06,0xedc51a975110
0x418528,0xedc51a980980
0x417a27,0xedc51a985708
0x417b90,0xedc51a981188
0x417a06,0xedc51a983110
0x417a06,0xedc51a985110
0x417c67,0xedc51a990988
0x417a06,0xedc51a999110
0x417a57,0xedc51a99bf48
0x418528,0xedc51a994f80
0x417c67,0xedc51a9a0188
0x4184b8,0xedc51a9a1190
0x417c67,0xedc51a9a0988
0x417a06,0xedc51a9a3110
0x417a57,0xedc51a9a2748
0x417a27,0xedc51a9a5708
0x417b90,0xedc51a998988
0x417a06,0xedc51a995110
0x417a06,0xedc51a9a5110
0x418528,0xedc51a9b25c0
0x4184b8,0xedc51a9b2e90
0x418528,0xedc51a9b2ec0
0x417c67,0xedc51a9b8988
0x418528,0xedc51a9b9100
0x417b90,0xedc51a9b0988
0x417a06,0xedc51a9b5110
0x417c67,0xedc51a9c1188
0x4184b8,0xedc51a9c2750
0x41130b,0xedc51a8f25c0
0x417a27,0xedc51a9c5708
0x417b90,0xedc51a9c0188
0x417b90,0xedc51a9c0988
0x417a06,0xedc51a9c3110
0x417a06,0xedc51a9c5110
0x417c67,0xedc51a9d8988
0x417b90,0xedc51a9d0988
0x417a06,0xedc51a9d5110
0x417c67,0xedc51a9e1188
0x4184b8,0xedc51a9d9f90
0x417a27,0xedc51a9e5708
0x417b90,0xedc51a9e0188
0x417b90,0xedc51a9e0988
0x417a06,0xedc51a9e3110
0x417a06,0xedc51a9e5110
0x4184b8,0xedc51a9f25d0
0x417c67,0xedc51a9f8988
0x4184b8,0xedc51a9f2ed0
0x417b90,0xedc51a9f0988
0x417c67,0xedc51aa01188
0x417a06,0xedc51a9f9110
0x417a27,0xedc51aa05708
0x417a06,0xedc51a9f5110
0x417b90,0xedc51aa00188
0x418528,0xedc51aa0b540
0x417b90,0xedc51aa00988
0x417a06,0xedc51aa03110
0x417a06,0xedc51aa05110
0x417c67,0xedc51aa18988
0x417b90,0xedc51aa10988
0x417a06,0xedc51aa15110
0x417c67,0xedc51aa21188
0x4184b8,0xedc51aa1bd90
0x417a06,0xedc51aa19110
0x417a27,0xedc51aa25708
0x417b90,0xedc51aa20188
0x417b90,0xedc51aa20988
0x417a06,0xedc51aa25110
0x4179f2,0xedc51aa32ef0
0x417a06,0xedc51aa23110
0x417c67,0xedc51aa38988
0x4185c0,0xedc51aa34f80
0x417b90,0xedc51aa30988
0x417a06,0xedc51aa35110
0x417c67,0xedc51aa41188
0x4185c0,0xedc51aa3bf40
0x417a57,0xedc51aa42748
0x417c32,0xedc51aa43110
0x417a27,0xedc51aa45708
0x4184b8,0xedc51aa447d0
0x417b90,0xedc51aa40188
0x417b90,0xedc51aa40988
0x4185c0,0xedc51aa4b380
0x4184b8,0xedc51aa4b550
0x417a06,0xedc51aa39110
0x417a06,0xedc51aa45110
0x4185c0,0xedc51aa4bc80
0x4179f2,0xedc51aa52ef0
0x417c67,0xedc51aa58988
0x417b90,0xedc51aa50988
0x417a06,0xedc51aa55110
0x417c67,0xedc51aa61188
0x417a57,0xedc51aa62748
0x417c32,0xedc51aa63110
0x417a06,0xedc51aa59110
0x417a27,0xedc51aa65708
0x417b90,0xedc51aa60188
0x417b90,0xedc51aa60988
0x417a06,0xedc51aa65110
0x417a57,0xedc51a996748
0x4184b8,0xedc51aa731d0
0x417c32,0xedc51aa75110
0x4184b8,0xedc51aa73d10
0x417b90,0xedc51aa70988
0x417c67,0xedc51aa81188
0x417c32,0xedc51aa85110
0x417a06,0xedc51aa79110
0x417b90,0xedc51aa80188
0x417b90,0xedc51aa80988
0x4179f2,0xedc51aa92ef0
0x417c67,0xedc51aa98988
0x417b90,0xedc51aa90988
0x417a57,0xedc51aa9bf48
0x417a06,0xedc51aa95110
0x417c67,0xedc51aaa1188
0x4185c0,0xedc51aa9dc40
0x417a57,0xedc51aaa2748
0x417c32,0xedc51aaa3110
0x417a06,0xedc51aa99110
0x417a27,0xedc51aaa5708
0x417b90,0xedc51aaa0988
0x417a06,0xedc51aaa5110
0x411300,0xedc51a8f1c40
0x4179f2,0xedc51aab2ef0
0x4184b8,0xedc51aaadfd0
0x417b90,0xedc51aaa0188
0x4185c0,0xedc51aab4700
0x417c67,0xedc51aab8988
0x4184b8,0xedc51aab4f90
0x417b90,0xedc51aab0988
0x417a57,0xedc51aabbf48
0x417a06,0xedc51aab5110
0x417c67,0xedc51aac1188
0x417a57,0xedc51aac2748
0x417c32,0xedc51aac3110
0x417a06,0xedc51aab9110
0x417c32,0xedc51aac5110
0x417b90,0xedc51aac0188
0x417b90,0xedc51aac0988
0x4179f2,0xedc51aad2ef0
0x417a27,0xedc51aad4708
0x417c32,0xedc51aad5110
0x417c67,0xedc51aad8988
0x417b90,0xedc51aad0988
0x417a57,0xedc51aadbf48
0x417c67,0x2e06f8c38988
0x418528,0xedc51aaddc40
0x417a06,0xedc51aad9110
0x417a57,0x2e06f8c3bf48
0x417c67,0x2e06f8c41188
0x4185c0,0x2e06f8c3dc40
0x417a57,0x2e06f8c42748
0x417c32,0x2e06f8c43110
0x417a06,0x2e06f8c39110
0x417a27,0x2e06f8c45708
0x411300,0xedc51a8f1e00
0x417b90,0x2e06f8c40188
0x417b90,0x2e06f8c40988
0x417c32,0x79e62eca5110
0x417a06,0x2e06f8c45110
0x417c67,0x79e62ecb0988
0x41130b,0xedc51a8f2e80
0x4184b8,0x79e62ecb31d0
0x417a27,0x79e62ecb4708
0x417c32,0x79e62ecb5110
0x417a57,0x79e62ecb6748
0x417c32,0x79e62ecb9110
0x4184b8,0x79e62ecb3d10
0x41130b,0xedc51a8f2ec0
0x417c67,0x79e62ecc0188
0x417c67,0x79e62ecc0988
0x417c32,0x41d09e9a5110
0x417b90,0x79e62ecb8988
0x417b90,0x79e62ecc1188
0x417c67,0x41d09e9b0988
0x417a27,0x41d09e9b4708
0x417c32,0x41d09e9b5110
0x4184b8,0x41d09e9b3550
0x417a57,0x41d09e9b6748
0x417c32,0x41d09e9b9110
0x4184b8,0x41d09e9bc510
0x417c67,0x41d09e9c0188
0x417c67,0x41d09e9c0988
0x417b90,0x41d09e9b8988
0x417c32,0x41d09e9c5110
0x417b90,0x41d09e9c1188
0x417c67,0x41d09e9d0988
0x417a57,0x41d09e9d6748
0x418528,0x41d09e9d5240
0x417c32,0x41d09e9d9110
0x417c67,0x41d09e9e0188
0x417c67,0x41d09e9e0988
0x417b90,0x41d09e9d8988
0x418528,0x41d09e9ded40
0x417c32,0x41d09e9e5110
0x417b90,0x41d09e9e1188
0x417a57,0xedc51aa82748
0x417a06,0x41d09e9e3110
0x417b90,0x41d09e9f0988
0x4184b8,0x41d09e9f5110
0x4179f2,0x41d09e9f2ef0
0x417c67,0x41d09e9f8988
0x417c67,0x41d09ea00188
0x417c67,0x41d09ea00988
0x417a06,0x41d09e9f9110
0x417a27,0x41d09ea05708
0x4185c0,0x41d09ea07a00
0x4185c0,0x41d09ea07c40
0x417b90,0x41d09ea01188
0x417a06,0x41d09ea03110
0x417c67,0x41d09ea10988
0x417a06,0x41d09ea05110
0x417c32,0x41d09ea19110
0x417c67,0x41d09ea20188
0x417c67,0x41d09ea20988
0x417a06,0x41d09ea15110
0x417b90,0x41d09ea18988
0x4184b8,0x41d09ea1ed50
0x417a27,0x41d09ea25708
0x418528,0x41d09ea27200
0x417b90,0x41d09ea21188
0x417a06,0x41d09ea23110
0x417a06,0x41d09ea25110
0x4185c0,0x41d09ea30f80
0x417c32,0x41d09ea39110
0x4185c0,0x41d09ea40180
0x417b90,0x41d09ea38988
0x417a27,0x41d09ea45708
0x417a06,0x41d09ea35110
0x418528,0x41d09ea47a00
0x417b90,0x41d09ea41188
0x418528,0x41d09ea47c40
0x417a06,0x41d09ea43110
0x417a06,0x41d09ea45110
0x4184b8,0x41d09ea50990
0x417c32,0x41d09ea59110
0x417a06,0x41d09ea55110
0x4185c0,0x41d09ea60980
0x417b90,0x41d09ea58988
0x417a27,0x41d09ea65708
0x4184b8,0x41d09ea67210
0x4185c0,0x41d09ea67280
0x417b90,0x41d09ea61188
0x417a06,0x41d09ea65110
0x418528,0x41d09ea70f80
0x417a06,0x41d09ea63110
0x417c67,0x41d09ea78988
0x4185c0,0x41d09ea79f80
0x418528,0x41d09ea80180
0x417a06,0x41d09ea75110
0x417a27,0x41d09ea85708
0x417b90,0x41d09ea81188
0x417a06,0x41d09ea83110
0x417a06,0x41d09ea85110
0x4185c0,0x41d09ea99100
0x417c67,0x41d09ea98988
0x417a06,0x41d09ea95110
0x418528,0x41d09eaa0980
0x417a27,0x41d09eaa5708
0x417b90,0x41d09eaa1188
0x417a06,0x41d09eaa3110
0x417a06,0x41d09eaa5110
0x4184b8,0x41d09eab0f90
0x417c67,0x41d09eab8988
0x418528,0x41d09eab9f80
0x417a06,0x41d09eab5110
0x417c67,0x41d09eac1188
0x4184b8,0x41d09eac23d0
0x417a27,0x41d09eac5708
0x417b90,0x41d09eac0188
0x417b90,0x41d09eac0988
0x417a06,0x41d09eac3110
0x417a06,0x41d09eac5110
0x417a57,0x41d09e9f6748
0x418528,0x41d09eace800
0x417a27,0x41d09ead4708
0x417c32,0x41d09ead5110
0x417c32,0x41d09ead9110
0x417a57,0x41d09eadbf48
0x417c67,0x41d09eae1188
0x417b90,0x41d09ead0988
0x4184b8,0x41d09eae2750
0x417a27,0x41d09eae5708
0x417b90,0x41d09ead8988
0x417b90,0x41d09eae0988
0x417a06,0x41d09eae3110
0x417a06,0x41d09eae5110
0x417b90,0x41d09eae0188
0x417c67,0x41d09eaf8988
0x417b90,0x41d09eaf0988
0x417a06,0x41d09eaf5110
0x417c67,0x41d09eb01188
0x4184b8,0x41d09eaf9f90
0x417a27,0x41d09eb05708
0x41130b,0x41d09e9c98c0
0x417b90,0x41d09eb00188
0x417b90,0x41d09eb00988
0x417a06,0x41d09eb03110
0x417a06,0x41d09eb05110
0x4184b8,0x41d09eb125d0
0x417c67,0x41d09eb18988
0x4184b8,0x41d09eb12ed0
0x417b90,0x41d09eb10988
0x417a06,0x41d09eb15110
0x417c67,0x41d09eb21188
0x417a06,0x41d09eb19110
0x417a27,0x41d09eb25708
0x417b90,0x41d09eb20188
0x418528,0x41d09eb2b540
0x417b90,0x41d09eb20988
0x417a06,0x41d09eb23110
0x417c67,0x41d09eb38988
0x417a06,0x41d09eb25110
0x417b90,0x41d09eb30988
0x417a06,0x41d09eb35110
0x417c67,0x41d09eb41188
0x4184b8,0x41d09eb3bd90
0x417a06,0x41d09eb39110
0x417a27,0x41d09eb45708
0x417b90,0x41d09eb40188
0x417b90,0x41d09eb40988
0x417a06,0x41d09eb43110
0x417a06,0x41d09eb45110
0x4179f2,0x41d09eb52ef0
0x417c67,0x41d09eb58988
0x4185c0,0x41d09eb54f80
0x417b90,0x41d09eb50988
0x417a06,0x41d09eb55110
0x417c67,0x41d09eb61188
0x4185c0,0x41d09eb5bf40
0x417a57,0x41d09eb62748
0x417c32,0x41d09eb63110
0x417a06,0x41d09eb59110
0x417a27,0x41d09eb65708
0x4184b8,0x41d09eb647d0
0x417b90,0x41d09eb60188
0x4185c0,0x41d09eb6b380
0x417b90,0x41d09eb60988
0x4184b8,0x41d09eb6b550
0x411300,0x41d09e9c8b80
0x417a06,0x41d09eb65110
0x4185c0,0x41d09eb6bc80
0x4179f2,0x41d09eb72ef0
0x417c67,0x41d09eb78988
0x417b90,0x41d09eb70988
0x417a06,0x41d09eb75110
0x417c67,0x41d09eb81188
0x417a57,0x41d09eb82748
0x417c32,0x41d09eb83110
0x417a06,0x41d09eb79110
0x417a27,0x41d09eb85708
0x417b90,0x41d09eb80988
0x417a06,0x41d09eb85110
0x4179f2,0x41d09eb92ef0
0x417b90,0x41d09eb80188
0x417c67,0x41d09eb98988
0x418528,0x41d09eb94f80
0x417b90,0x41d09eb90988
0x417a57,0x41d09eb9bf48
0x417a06,0x41d09eb95110
0x417c67,0x41d09eba1188
0x417a57,0x41d09eba2748
0x417c32,0x41d09eba3110
0x417a06,0x41d09eb99110
0x417c67,0xfafbfaad0988
0x417b90,0x41d09eba0188
0x417b90,0x41d09eba0988
0x417c67,0xfafbfaad8988
0x417c32,0xfafbfaad9110
0x417a57,0x41d09ead6748
0x417a06,0xfafbfaad5110
0x417c67,0xfafbfaae0188
0x417c67,0xfafbfaae0988
0x417c32,0xfafbfaae3110
0x417a06,0xfafbfaae5110
0x4185c0,0xfafbfaae47c0
0x417b90,0xfafbfaae1188
0x417c67,0xfafbfaaf0988
0x417c32,0xfafbfaaf9110
0x417c67,0xfafbfab00188
0x417c67,0xfafbfab00988
0x417a06,0xfafbfaaf5110
0x417b90,0xfafbfaaf8988
0x4184b8,0xfafbfaafed50
0x417a27,0xfafbfab05708
0x418528,0xfafbfab07200
0x417b90,0xfafbfab01188
0x417a06,0xfafbfab03110
0x417a06,0xfafbfab05110
0x4185c0,0xfafbfab10f80
0x417c32,0xfafbfab19110
0x4185c0,0xfafbfab20180
0x417a06,0xfafbfab15110
0x417b90,0xfafbfab18988
0x417a27,0xfafbfab25708
0x418528,0xfafbfab27a00
0x417b90,0xfafbfab21188
0x418528,0xfafbfab27c40
0x417a06,0xfafbfab23110
0x417a06,0xfafbfab25110
0x4184b8,0xfafbfab30990
0x417c32,0xfafbfab39110
0x417c67,0xfafbfab41188
0x417a06,0xfafbfab35110
0x4185c0,0xfafbfab42740
0x417a27,0xfafbfab45708
0x417b90,0xfafbfab38988
0x417b90,0xfafbfab40988
0x417a06,0xfafbfab43110
0x4184b8,0xfafbfab498d0
0x417a06,0xfafbfab45110
0x417b90,0xfafbfab40188
0x417c67,0xfafbfab58988
0x417b90,0xfafbfab50988
0x417a06,0xfafbfab55110
0x417c67,0xfafbfab61188
0x418528,0xfafbfab5bf40
0x418528,0xfafbfab623c0
0x417a06,0xfafbfab59110
0x417a27,0xfafbfab65708
0x417b90,0xfafbfab60188
0x418528,0xfafbfab6b380
0x417b90,0xfafbfab60988
0x417a06,0xfafbfab63110
0x418528,0xfafbfab6bc80
0x417a06,0xfafbfab65110
0x4185c0,0xfafbfab725c0
0x417c67,0xfafbfab78988
0x418528,0xfafbfab72e80
0x4185c0,0xfafbfab72ec0
0x417b90,0xfafbfab70988
0x417a06,0xfafbfab75110
0x417c67,0xfafbfab81188
0x417a06,0xfafbfab79110
0x417a27,0xfafbfab85708
0x418528,0xfafbfab82740
0x417b90,0xfafbfab80188
0x417b90,0xfafbfab80988
0x417a06,0xfafbfab83110
0x417c67,0xfafbfab98988
0x417a06,0xfafbfab85110
0x417b90,0xfafbfab90988
0x417a06,0xfafbfab95110
0x417c67,0xfafbfaba1188
0x4185c0,0xfafbfab9bd80
0x4184b8,0xfafbfab9bf50
0x417a57,0xfafbfaba2748
0x417c32,0xfafbfaba3110
0x417a06,0xfafbfab99110
0x417a27,0xfafbfaba5708
0x417b90,0xfafbfaba0188
0x417b90,0xfafbfaba0988
0x4184b8,0xfafbfabab390
0x417a06,0xfafbfaba5110
0x4184b8,0xfafbfababc90
0x4179f2,0xfafbfabb2ef0
0x417c67,0xfafbfabb8988
0x417b90,0xfafbfabb0988
0x417a06,0xfafbfabb5110
0x417a57,0xfafbfaae2748
0x417a27,0xfafbfaae5708
0x417c67,0xfafbfabc0188
0x418528,0xfafbfabc10c0
0x417a06,0xfafbfabb9110
0x417c67,0xfafbfabc0988
0x417c32,0xfafbfabc3110
0x4185c0,0xfafbfabc1c40
0x4184b8,0xfafbfabc8b90
0x417a06,0xfafbfabc5110
0x4185c0,0xfc47cbc30980
0x417c32,0xfc47cbc39110
0x417a06,0xfc47cbc35110
0x417b90,0xfc47cbc38988
0x418528,0xfc47cbc408c0
0x417a27,0xfc47cbc45708
0x418528,0xfc47cbc40d40
0x4185c0,0xfc47cbc498c0
0x417b90,0xfc47cbc41188
0x417a06,0xfc47cbc43110
0x411300,0xfafbfab3c500
0x417a06,0xfc47cbc45110
0x4184b8,0xfc47cbc59110
0x417c67,0xfc47cbc58988
0x417a06,0xfc47cbc55110
0x417a27,0xfc47cbc65708
0x417b90,0xfc47cbc61188
0x417a06,0xfc47cbc63110
0x417a06,0xfc47cbc65110
0x418528,0xfc47cbc70980
0x417c67,0xfc47cbc78988
0x4184b8,0xfc47cbc808d0
0x417a27,0xfc47cbc85708
0x4184b8,0xfc47cbc80d50
0x417a06,0xfc47cbc75110
0x417b90,0xfc47cbc81188
0x418528,0xfc47cbc898c0
0x417a06,0xfc47cbc83110
0x417a06,0xfc47cbc85110
0x417c67,0xfc47cbc98988
0x417b90,0xfc47cbc90988
0x417a06,0xfc47cbc95110
0x417c67,0xfc47cbca1188
0x4185c0,0xfc47cbca23c0
0x417a27,0xfc47cbca5708
0x417b90,0xfc47cbca0188
0x417b90,0xfc47cbca0988
0x417a06,0xfc47cbca5110
0x4185c0,0xfc47cbcb2e80
0x417a06,0xfc47cbca3110
0x417c67,0xfc47cbcb8988
0x417b90,0xfc47cbcb0988
0x417a06,0xfc47cbcb5110
0x417c67,0xfc47cbcc1188
0x4185c0,0xfc47cbcc2740
0x417a27,0xfc47cbcc5708
0x417b90,0xfc47cbcc0188
0x417b90,0xfc47cbcc0988
0x417a06,0xfc47cbcc3110
0x4184b8,0xfc47cbcc98d0
0x417a06,0xfc47cbcc5110
0x417c67,0xfc47cbcd8988
0x417b90,0xfc47cbcd0988
0x417a06,0xfc47cbcd5110
0x417c67,0xfc47cbce1188
0x418528,0xfc47cbcdbf40
0x418528,0xfc47cbce23c0
0x417a06,0xfc47cbcd9110
0x417a27,0xfc47cbce5708
0x418528,0xfc47cbceb380
0x417b90,0xfc47cbce0188
0x417b90,0xfc47cbce0988
0x417a06,0xfc47cbce3110
0x418528,0xfc47cbcebc80
0x417a06,0xfc47cbce5110
0x4185c0,0xfc47cbcf25c0
0x417c67,0xfc47cbcf8988
0x418528,0xfc47cbcf2e80
0x4185c0,0xfc47cbcf2ec0
0x417b90,0xfc47cbcf0988
0x417a27,0xfafbfabc5708
0x417a06,0xfc47cbcf5110
0x417c67,0xfc47cbd01188
0x417a06,0xfc47cbcf9110
0x418528,0xfc47cbd00980
0x417c32,0xfc47cbd03110
0x417a06,0xfc47cbd05110
0x418528,0xfc47cbd07280
0x417c67,0xfc47cbd10988
0x4179f2,0xfc47cbd12ef0
0x417c67,0xfc47cbd18988
0x417a06,0xfc47cbd15110
0x417c67,0xfc47cbd21188
0x4185c0,0xfc47cbd1bd80
0x4184b8,0xfc47cbd1bf50
0x417a57,0xfc47cbd22748
0x417c32,0xfc47cbd23110
0x417a06,0xfc47cbd19110
0x417a27,0xfc47cbd25708
0x417b90,0xfc47cbd20988
0x4184b8,0xfc47cbd2b390
0x417a06,0xfc47cbd25110
0x4184b8,0xfc47cbd2bc90
0x4179f2,0x28d7cf3f2ef0
0x417a27,0x28d7cf3f4708
0x417c32,0x28d7cf3f5110
0x417b90,0xfc47cbd20188
0x417c67,0x28d7cf3f8988
0x417b90,0x28d7cf3f0988
0x417a57,0x28d7cf3fbf48
0x417c67,0x28d7cf401188
0x417a57,0x28d7cf402748
0x417c32,0x28d7cf403110
0x418528,0x28d7cf3fdc40
0x417c32,0x28d7cf405110
0x4185c0,0x28d7cf406580
0x417b90,0x28d7cf400188
0x417b90,0x28d7cf400988
0x417a06,0x28d7cf3f9110
0x4185c0,0x28d7cf40d780
0x4179f2,0x28d7cf412ef0
0x417a27,0x28d7cf414708
0x417c32,0x28d7cf415110
0x417c67,0x28d7cf418988
0x4185c0,0x28d7cf416740
0x41130b,0xfafbfab3dc40
0x417b90,0x28d7cf410988
0x417a57,0x28d7cf41bf48
0x417c67,0x28d7cf421188
0x417a57,0x28d7cf422748
0x417c32,0x28d7cf423110
0x417a06,0x28d7cf419110
0x417c32,0x28d7cf425110
0x417b90,0x28d7cf420188
0x417b90,0x28d7cf420988
0x4179f2,0x28d7cf432ef0
0x417a27,0x28d7cf434708
0x417c32,0x28d7cf435110
0x4185c0,0x28d7cf436400
0x417c67,0x28d7cf438988
0x417b90,0x28d7cf430988
0x417a57,0x28d7cf43bf48
0x417c67,0x28d7cf441188
0x417a57,0x28d7cf442748
0x417c32,0x28d7cf443110
0x417a06,0x28d7cf439110
0x417c32,0x28d7cf445110
0x4185c0,0x28d7cf446380
0x418528,0x28d7cf446580
0x417b90,0x28d7cf440188
0x417b90,0x28d7cf440988
0x4179f2,0x28d7cf452ef0
0x417a27,0x28d7cf454708
0x417c32,0x28d7cf455110
0x417c67,0x28d7cf458988
0x418528,0x28d7cf456740
0x4185f1,0x28d7cf456c10
0x417b90,0x28d7cf450988
0x417a57,0x28d7cf45bf48
0x417c67,0x28d7cf461188
0x417a57,0x28d7cf462748
0x417c32,0x28d7cf463110
0x417a06,0x28d7cf459110
0x417c32,0x28d7cf465110
0x417b90,0x28d7cf460188
0x417b90,0x28d7cf460988
0x4179f2,0x28d7cf472ef0
0x417a27,0x28d7cf474708
0x417c32,0x28d7cf475110
0x417a57,0x28d7cf476748
0x417b90,0x28d7cf470988
0x417a57,0x28d7cf47bf48
0x417c67,0x28d7cf481188
0x417a57,0x28d7cf482748
0x417c32,0x28d7cf483110
0x417a06,0x28d7cf479110
0x417c32,0x28d7cf485110
0x417b90,0x28d7cf480188
0x417b90,0x28d7cf480988
0x4179f2,0x28d7cf492ef0
0x417a27,0x28d7cf494708
0x417c32,0x28d7cf495110
0x417a57,0x28d7cf496748
0x4184b8,0x28d7cf498990
0x417b90,0x28d7cf490988
0x417a57,0x28d7cf49bf48
0x417c67,0x28d7cf4a1188
0x417a57,0x28d7cf4a2748
0x417c32,0x28d7cf4a3110
0x417a27,0xfc47cbd05708
0x417b90,0x28d7cf4a0188
0x417b90,0x28d7cf4a0988
0x418528,0x28d7cf4a8b80
0x417a06,0x28d7cf499110
0x417b90,0x28d7cf4b0988
0x417a27,0x28d7cf4b4708
0x417c32,0x28d7cf4b5110
0x418528,0x28d7cf4acd80
0x417c67,0x28d7cf4b8988
0x417a57,0x28d7cf4bbf48
0x417c67,0x28d7cf4c0188
0x417c67,0x28d7cf4c0988
0x418528,0x28d7cf4b9f80
0x417c32,0x28d7cf4c5110
0x41130b,0x28d7cf4a5100
0x417b90,0x28d7cf4c1188
0x417c67,0x28d7cf4d0988
0x417a27,0x28d7cf4d4708
0x417c32,0x28d7cf4d5110
0x417a57,0x28d7cf4d6748
0x417c32,0x28d7cf4d9110
0x417a57,0x28d7cf4dbf48
0x417c67,0x28d7cf4e0188
0x417c67,0x28d7cf4e0988
0x4185c0,0x28d7cf4e3100
0x417b90,0x28d7cf4d8988
0x417c32,0x28d7cf4e5110
0x417b90,0x28d7cf4e1188
0x417c67,0xab8966ef8988
0x4184b8,0xab8966f008d0
0x417a27,0xab8966f05708
0x4184b8,0xab8966f00d50
0x417b90,0xab8966f01188
0x418528,0xab8966f098c0
0x417a06,0xab8966f03110
0x417a06,0xab8966f05110
0x41130b,0x28d7cf4a5300
0x417c67,0xc48ca9000188
0x417c67,0xc48ca9000988
0x417b90,0xab8966f10988
0x417a06,0xab8966f15110
0x417a27,0xc48ca9005708
0x4184b8,0xc48ca9007a10
0x4184b8,0xc48ca9007c50
0x4185c0,0xc48ca9007cc0
0x417b90,0xc48ca9001188
0x417a06,0xc48ca9005110
0x417c67,0xc48ca9010988
0x4185f1,0xc48ca900e810
0x417c32,0xc48ca9019110
0x417a06,0xc48ca9003110
0x417c67,0xc48ca9020188
0x417c67,0xc48ca9020988
0x418528,0xc48ca901e500
0x417a06,0xc48ca9015110
0x418528,0xc48ca901ebc0
0x417b90,0xc48ca9018988
0x417a27,0xc48ca9025708
0x418528,0xc48ca9027280
0x417b90,0xc48ca9021188
0x417a06,0xc48ca9023110
0x417c67,0xc48ca9030988
0x417a06,0xc48ca9025110
0x417c32,0xc48ca9039110
0x417a06,0xc48ca9035110
0x4184b8,0xc48ca9040190
0x4185c0,0xc48ca90408c0
0x417b90,0xc48ca9038988
0x4185c0,0xc48ca9040d40
0x417a27,0xc48ca9045708
0x417b90,0xc48ca9041188
0x418528,0xc48ca9047cc0
0x417a06,0xc48ca9043110
0x417a06,0xc48ca9045110
0x417c32,0xc48ca9059110
0x417a06,0xc48ca9055110
0x4184b8,0xc48ca9060990
